iso_code,continent,location,date,new_cases_smoothed_per_million,people_vaccinated_per_hundred,stringency_index,population,median_age,total_tests_per_thousand,classification,Overall_score,group,total_sequence,recombinant,20A,20B,20C,20E,Beta,Alpha,Gamma,Delta,Kappa,Epsilon,Eta,Iota,Lambda,Mu,Omicron,S:677
SWE,Europe,Sweden,2024-02-12,3.9,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,130,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,
SWE,Europe,Sweden,2024-02-26,2.817,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,111,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,
SWE,Europe,Sweden,2024-03-11,1.53,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,43,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,
SWE,Europe,Sweden,2024-03-25,1.3,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,44,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,
SWE,Europe,Sweden,2024-04-08,0.975,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,35,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,
SWE,Europe,Sweden,2024-04-22,1.11,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,82,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,
SWE,Europe,Sweden,2024-05-06,1.341,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,98,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,
SWE,Europe,Sweden,2024-07-01,4.02,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,196,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,
SWE,Europe,Sweden,2024-07-15,4.29,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,356,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,
SWE,Europe,Sweden,2024-07-29,7.76,,,10549349.0,41.0,,HIGH-INCOME,9.39,Full democracy,483,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,
SWZ,Africa,Eswatini,2020-11-09,8.559,,48.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2020-11-23,13.315,,48.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,5,,,,,,5.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2020-12-07,10.58,,50.93,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,3,,,,,,3.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2020-12-21,70.259,,59.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,1,,,,,,1.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-01-04,132.553,,59.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,4,,,,,,4.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-01-18,184.979,,75.0,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,5,,,,,,5.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-02-01,158.825,,69.44,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,15,,,,,,15.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-02-15,36.497,,75.0,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,6,,,,,,6.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-03-01,28.294,,69.44,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,1,,,,,,1.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-03-15,7.252,,68.52,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,2.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-04-12,2.853,,62.96,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,6,,,,,,6.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-04-26,2.972,,62.96,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,5,,,,,,5.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-05-10,2.259,,47.22,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,5,,,,,,4.0,0.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-05-24,3.685,,47.22,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,8,,,,,,5.0,3.0,,0.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-06-07,5.587,,47.22,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,18,,,,,,8.0,3.0,,6.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-06-21,9.392,,59.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,41,,,,,,0.0,0.0,,41.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-07-05,7.846,,67.59,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,32,,,,,,2.0,0.0,,29.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-07-19,141.706,,67.59,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,33,,,,,,0.0,0.0,,33.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-08-02,391.357,3.22,66.67,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,80,,,,,,1.0,0.0,,79.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-08-16,602.014,,61.11,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,7,,,,,,0.0,0.0,,7.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-08-30,289.595,,61.11,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,2.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-09-13,82.86,,59.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,24,,,,,,0.0,0.0,,24.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-09-27,46.364,,59.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,54,,,,,,0.0,0.0,,54.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-10-11,31.86,19.35,59.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,10,,,,,,1.0,0.0,,9.0,,,,,,,0.0,
SWZ,Africa,Eswatini,2021-11-22,1.664,,53.7,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,75,,,,,,0.0,0.0,,2.0,,,,,,,72.0,
SWZ,Africa,Eswatini,2021-12-06,99.86,,53.7,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,102,,,,,,0.0,0.0,,0.0,,,,,,,102.0,
SWZ,Africa,Eswatini,2021-12-20,896.364,,53.26,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,27,,,,,,0.0,0.0,,0.0,,,,,,,27.0,
SWZ,Africa,Eswatini,2022-01-03,221.119,27.85,58.79,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,24,,,,,,0.0,0.0,,0.0,,,,,,,24.0,
SWZ,Africa,Eswatini,2022-01-17,70.14,29.35,58.73,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,7,,,,,,0.0,0.0,,0.0,,,,,,,7.0,
SWZ,Africa,Eswatini,2022-01-31,31.86,,58.73,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,12,,,,,,0.0,0.0,,0.0,,,,,,,12.0,
SWZ,Africa,Eswatini,2022-02-14,27.343,,58.73,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,9,,,,,,0.0,0.0,,0.0,,,,,,,9.0,
SWZ,Africa,Eswatini,2022-02-28,18.189,,58.73,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,5,,,,,,0.0,0.0,,0.0,,,,,,,5.0,
SWZ,Africa,Eswatini,2022-03-14,15.692,32.14,47.61,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,9,,,,,,0.0,0.0,,0.0,,,,,,,9.0,
SWZ,Africa,Eswatini,2022-03-28,13.671,,47.6,1201680.0,21.5,431.776,LOWER-MIDDLE INCOME,2.78,Authoritarian,7,,,,,,0.0,0.0,,0.0,,,,,,,7.0,
SWZ,Africa,Eswatini,2022-04-11,15.217,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,46,,,,,,0.0,0.0,,0.0,,,,,,,46.0,
SWZ,Africa,Eswatini,2022-04-25,22.112,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,84,,,,,,0.0,0.0,,0.0,,,,,,,84.0,
SWZ,Africa,Eswatini,2022-05-09,53.021,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,75,,,,,,0.0,0.0,,1.0,,,,,,,74.0,
SWZ,Africa,Eswatini,2022-05-23,50.762,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,23,,,,,,0.0,0.0,,0.0,,,,,,,23.0,
SWZ,Africa,Eswatini,2022-06-06,35.07,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,15,,,,,,0.0,0.0,,0.0,,,,,,,15.0,
SWZ,Africa,Eswatini,2022-06-20,14.741,,23.15,1201680.0,21.5,460.39,LOWER-MIDDLE INCOME,2.78,Authoritarian,5,,,,,,0.0,0.0,,1.0,,,,,,,4.0,
SWZ,Africa,Eswatini,2022-07-04,7.371,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,0.0,,,,,,,2.0,
SWZ,Africa,Eswatini,2022-07-18,3.448,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,0.0,,,,,,,2.0,
SWZ,Africa,Eswatini,2022-08-01,3.091,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,0.0,,,,,,,2.0,
SWZ,Africa,Eswatini,2022-08-15,2.972,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,1,,,,,,0.0,0.0,,0.0,,,,,,,1.0,
SWZ,Africa,Eswatini,2022-10-10,3.091,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,3,,,,,,0.0,0.0,,0.0,,,,,,,3.0,
SWZ,Africa,Eswatini,2022-10-24,10.699,,23.15,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,6,,,,,,0.0,0.0,,0.0,,,,,,,6.0,
SWZ,Africa,Eswatini,2022-11-07,7.133,,17.59,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,13,,,,,,0.0,0.0,,0.0,,,,,,,13.0,
SWZ,Africa,Eswatini,2022-11-21,7.371,,5.56,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,19,,,,,,0.0,0.0,,0.0,,,,,,,19.0,
SWZ,Africa,Eswatini,2022-12-05,16.406,,5.56,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,1,,,,,,0.0,0.0,,0.0,,,,,,,1.0,
SWZ,Africa,Eswatini,2022-12-19,3.566,,5.56,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,0.0,,,,,,,2.0,
SWZ,Africa,Eswatini,2023-01-02,1.545,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,4,,,,,,0.0,0.0,,0.0,,,,,,,4.0,
SWZ,Africa,Eswatini,2023-01-16,3.923,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,1,,,,,,0.0,0.0,,0.0,,,,,,,1.0,
SWZ,Africa,Eswatini,2023-01-30,2.259,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,1,,,,,,0.0,0.0,,0.0,,,,,,,1.0,
SWZ,Africa,Eswatini,2023-02-13,1.783,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,6,,,,,,0.0,0.0,,0.0,,,,,,,6.0,
SWZ,Africa,Eswatini,2023-02-27,0.0,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,6,,,,,,0.0,0.0,,0.0,,,,,,,6.0,
SWZ,Africa,Eswatini,2023-03-13,6.657,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,13,,,,,,0.0,0.0,,0.0,,,,,,,13.0,
SWZ,Africa,Eswatini,2023-03-27,0.0,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,7,,,,,,0.0,0.0,,0.0,,,,,,,7.0,
SWZ,Africa,Eswatini,2023-04-10,23.42,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,22,,,,,,0.0,0.0,,0.0,,,,,,,22.0,
SWZ,Africa,Eswatini,2023-04-24,4.874,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,21,,,,,,0.0,0.0,,0.0,,,,,,,21.0,
SWZ,Africa,Eswatini,2023-05-08,3.329,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,11,,,,,,0.0,0.0,,0.0,,,,,,,11.0,
SWZ,Africa,Eswatini,2023-05-22,3.804,,,1201680.0,21.5,,LOWER-MIDDLE INCOME,2.78,Authoritarian,2,,,,,,0.0,0.0,,0.0,,,,,,,2.0,
SXM,North America,Sint Maarten (Dutch part),2021-01-18,316.799,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,10,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0
SXM,North America,Sint Maarten (Dutch part),2021-02-01,368.522,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,12,0.0,,,,,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0
SXM,North America,Sint Maarten (Dutch part),2021-02-15,239.216,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,30,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,21.0
SXM,North America,Sint Maarten (Dutch part),2021-03-01,77.584,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,1,0.0,,,,,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-03-15,38.792,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,23,0.0,,,,,1.0,22.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-03-29,80.816,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,42,0.0,,,,,0.0,39.0,,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-04-12,74.351,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,22,0.0,,,,,0.0,20.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-04-26,32.326,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,16,0.0,,,,,0.0,13.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-05-10,64.653,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,78,0.0,,,,,0.0,77.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-05-24,239.216,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,43,0.0,,,,,0.0,43.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-06-07,142.236,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,92,0.0,,,,,0.0,91.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-06-21,161.632,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,27,0.0,,,,,0.0,27.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-07-05,77.584,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,52,0.0,,,,,0.0,38.0,,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-07-19,84.049,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,110,0.0,,,,,0.0,20.0,,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-08-02,200.424,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,87,0.0,,,,,0.0,6.0,,80.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-08-16,766.137,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,512,0.0,,,,,0.0,29.0,,483.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-08-30,691.786,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,204,0.0,,,,,0.0,4.0,,198.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-09-13,556.015,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,253,0.0,,,,,0.0,1.0,,252.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-09-27,404.081,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,54,0.0,,,,,0.0,0.0,,54.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-10-11,307.101,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,47,0.0,,,,,0.0,0.0,,47.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-10-25,96.979,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,14,0.0,,,,,0.0,0.0,,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-11-08,42.024,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,14,0.0,,,,,0.0,0.0,,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-11-22,90.514,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,45,0.0,,,,,0.0,0.0,,38.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-12-06,64.653,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,89,0.0,,,,,0.0,0.0,,37.0,0.0,0.0,,0.0,0.0,0.0,52.0,0.0
SXM,North America,Sint Maarten (Dutch part),2021-12-20,129.306,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,158,0.0,,,,,0.0,0.0,,5.0,0.0,0.0,,0.0,0.0,0.0,153.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-01-03,1451.459,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,24,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,24.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-01-17,6908.167,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,68,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,68.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-01-31,853.419,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,56,0.0,,,,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,55.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-02-14,310.334,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,46,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,46.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-02-28,106.677,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,34,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,34.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-03-14,51.722,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,33,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,33.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-03-28,90.514,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,33,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,33.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-04-11,287.706,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,60,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,60.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-04-25,151.934,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,46,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,46.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-05-09,151.934,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,13,1.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-05-23,0.0,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,8,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-06-06,239.216,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,35,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-06-20,239.216,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,31,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,31.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-07-04,232.751,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,42,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,42.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-07-18,0.0,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,28,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,28.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-08-01,274.775,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,21,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,21.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-08-15,0.0,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,3,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-08-29,0.0,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,3,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-09-12,35.559,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,3,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-09-26,0.0,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,5,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-10-10,6.465,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,8,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-10-24,103.445,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,6,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-11-07,29.094,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,4,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-11-21,38.792,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,3,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-12-05,16.163,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,8,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0
SXM,North America,Sint Maarten (Dutch part),2022-12-19,32.326,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,5,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0
SXM,North America,Sint Maarten (Dutch part),2023-01-02,12.931,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,8,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0
SXM,North America,Sint Maarten (Dutch part),2023-01-16,42.024,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,1,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
SXM,North America,Sint Maarten (Dutch part),2023-01-30,0.0,,,44192.0,47.0,,HIGH-INCOME,3.514000000000001,Authoritarian,2,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0
